i,j,t,price,advertised
1549,8,34,1.4461257405202552,0
1550,34,34,2.213436921491774,0
1551,6,34,0.5194504281289137,1
1551,29,34,1.3732934469615579,0
1552,11,34,2.631538456820416,0
1557,6,34,0.5194504281289137,1
1559,5,34,1.7508352836007226,0
1559,33,34,0.2777588429399788,0
1560,30,34,1.9613645717401385,0
1561,10,34,2.973728255337596,0
1562,1,34,0.8633406232955072,0
1563,13,34,2.2954513216770565,0
1564,24,34,1.498130459383808,0
1565,33,34,0.2777588429399788,0
1569,6,34,0.5194504281289137,1
1570,6,34,0.5194504281289137,1
1571,14,34,3.1496197739380114,0
1574,2,34,3.3660602524727894,0
1574,33,34,0.2777588429399788,0
1578,2,34,3.3660602524727894,0
1579,6,34,0.5194504281289137,1
1580,1,34,0.8633406232955072,0
1581,34,34,2.213436921491774,0
1582,2,34,3.3660602524727894,0
1583,6,34,0.5194504281289137,1
1585,1,34,0.8633406232955072,0
1586,30,34,1.9613645717401385,0
1589,15,34,0.9243504260235744,0
1591,8,34,1.4461257405202552,0
1591,9,34,2.8829650619604763,0
1595,1,34,0.8633406232955072,0
1596,3,34,0.6999853275868002,0
1596,6,34,0.5194504281289137,1
1597,28,34,1.1488874302754521,0
1597,30,34,1.9613645717401385,0
1597,33,34,0.2777588429399788,0
1598,6,34,0.5194504281289137,1
1598,34,34,2.213436921491774,0
1601,6,34,0.5194504281289137,1
1602,6,34,0.5194504281289137,1
1603,2,34,3.3660602524727894,0
1603,6,34,0.5194504281289137,1
1605,3,34,0.6999853275868002,0
1605,7,34,2.1374511574572037,0
1606,15,34,0.9243504260235744,0
1608,30,34,1.9613645717401385,0
1609,6,34,0.5194504281289137,1
1609,30,34,1.9613645717401385,0
1611,39,34,1.2818617174526399,0
1612,8,34,1.4461257405202552,0
1614,8,34,1.4461257405202552,0
1616,6,34,0.5194504281289137,1
1617,1,34,0.8633406232955072,0
1617,34,34,2.213436921491774,0
1618,6,34,0.5194504281289137,1
1619,17,34,2.2959951212550305,0
1619,39,34,1.2818617174526399,0
1620,0,34,1.717944123146448,0
1620,7,34,2.1374511574572037,0
1622,6,34,0.5194504281289137,1
1623,0,34,1.717944123146448,0
1623,34,34,2.213436921491774,0
1624,6,34,0.5194504281289137,1
1626,30,34,1.9613645717401385,0
1627,6,34,0.5194504281289137,1
1628,5,34,1.7508352836007226,0
1630,6,34,0.5194504281289137,1
1630,34,34,2.213436921491774,0
1631,2,34,3.3660602524727894,0
1633,21,34,0.5691969978077838,1
1634,6,34,0.5194504281289137,1
1635,0,34,1.717944123146448,0
1635,30,34,1.9613645717401385,0
1638,15,34,0.9243504260235744,0
1639,13,34,2.2954513216770565,0
1640,5,34,1.7508352836007226,0
1641,1,34,0.8633406232955072,0
1641,6,34,0.5194504281289137,1
1645,6,34,0.5194504281289137,1
1647,2,34,3.3660602524727894,0
1647,15,34,0.9243504260235744,0
1648,14,34,3.1496197739380114,0
1648,16,34,0.8132380099239533,0
1649,1,34,0.8633406232955072,0
1649,5,34,1.7508352836007226,0
1650,30,34,1.9613645717401385,0
1652,30,34,1.9613645717401385,0
1656,6,34,0.5194504281289137,1
1656,15,34,0.9243504260235744,0
1658,1,34,0.8633406232955072,0
1659,6,34,0.5194504281289137,1
1659,33,34,0.2777588429399788,0
1660,34,34,2.213436921491774,0
1662,6,34,0.5194504281289137,1
1664,7,34,2.1374511574572037,0
1664,13,34,2.2954513216770565,0
1666,1,34,0.8633406232955072,0
1667,6,34,0.5194504281289137,1
1668,8,34,1.4461257405202552,0
1668,15,34,0.9243504260235744,0
1669,11,34,2.631538456820416,0
1670,5,34,1.7508352836007226,0
1671,21,34,0.5691969978077838,1
1672,9,34,2.8829650619604763,0
1674,0,34,1.717944123146448,0
1678,33,34,0.2777588429399788,0
1679,10,34,2.973728255337596,0
1682,6,34,0.5194504281289137,1
1682,30,34,1.9613645717401385,0
1684,6,34,0.5194504281289137,1
1685,0,34,1.717944123146448,0
1687,33,34,0.2777588429399788,0
1688,12,34,2.417826650659625,0
1689,21,34,0.5691969978077838,1
1690,6,34,0.5194504281289137,1
1692,28,34,1.1488874302754521,0
1692,34,34,2.213436921491774,0
1693,10,34,2.973728255337596,0
1693,23,34,2.150026269772477,0
1693,33,34,0.2777588429399788,0
1695,6,34,0.5194504281289137,1
1696,6,34,0.5194504281289137,1
1698,38,34,1.5376776891587869,0
1700,13,34,2.2954513216770565,0
1701,11,34,2.631538456820416,0
1704,1,34,0.8633406232955072,0
1706,34,34,2.213436921491774,0
1708,30,34,1.9613645717401385,0
1709,6,34,0.5194504281289137,1
1710,6,34,0.5194504281289137,1
1711,9,34,2.8829650619604763,0
1712,34,34,2.213436921491774,0
1713,6,34,0.5194504281289137,1
1714,6,34,0.5194504281289137,1
1715,5,34,1.7508352836007226,0
1715,33,34,0.2777588429399788,0
1716,11,34,2.631538456820416,0
1717,10,34,2.973728255337596,0
1717,38,34,1.5376776891587869,0
1719,7,34,2.1374511574572037,0
1721,6,34,0.5194504281289137,1
1724,6,34,0.5194504281289137,1
1724,30,34,1.9613645717401385,0
1726,0,34,1.717944123146448,0
1726,6,34,0.5194504281289137,1
1726,8,34,1.4461257405202552,0
1726,15,34,0.9243504260235744,0
1726,30,34,1.9613645717401385,0
1727,33,34,0.2777588429399788,0
1728,1,34,0.8633406232955072,0
1728,6,34,0.5194504281289137,1
1729,6,34,0.5194504281289137,1
1729,34,34,2.213436921491774,0
1732,6,34,0.5194504281289137,1
1733,6,34,0.5194504281289137,1
1736,30,34,1.9613645717401385,0
1737,1,34,0.8633406232955072,0
1737,6,34,0.5194504281289137,1
1737,12,34,2.417826650659625,0
1739,17,34,2.2959951212550305,0
1740,2,34,3.3660602524727894,0
1742,30,34,1.9613645717401385,0
1743,15,34,0.9243504260235744,0
1743,18,34,1.9614636781999089,0
1747,2,34,3.3660602524727894,0
1749,34,34,2.213436921491774,0
1752,11,34,2.631538456820416,0
1758,33,34,0.2777588429399788,0
1759,6,34,0.5194504281289137,1
1760,3,34,0.6999853275868002,0
1761,1,34,0.8633406232955072,0
1761,30,34,1.9613645717401385,0
1762,6,34,0.5194504281289137,1
1764,6,34,0.5194504281289137,1
1765,6,34,0.5194504281289137,1
1765,7,34,2.1374511574572037,0
1770,30,34,1.9613645717401385,0
1770,39,34,1.2818617174526399,0
1773,23,34,2.150026269772477,0
1775,1,34,0.8633406232955072,0
1777,1,34,0.8633406232955072,0
1778,3,34,0.6999853275868002,0
1778,6,34,0.5194504281289137,1
1780,11,34,2.631538456820416,0
1780,24,34,1.498130459383808,0
1784,5,34,1.7508352836007226,0
1784,6,34,0.5194504281289137,1
1784,8,34,1.4461257405202552,0
1784,15,34,0.9243504260235744,0
1793,6,34,0.5194504281289137,1
1793,34,34,2.213436921491774,0
1795,5,34,1.7508352836007226,0
1796,10,34,2.973728255337596,0
1796,32,34,1.795104620583242,0
1797,6,34,0.5194504281289137,1
1800,5,34,1.7508352836007226,0
1801,6,34,0.5194504281289137,1
1802,6,34,0.5194504281289137,1
1803,2,34,3.3660602524727894,0
1803,3,34,0.6999853275868002,0
1804,32,34,1.795104620583242,0
1806,6,34,0.5194504281289137,1
1809,30,34,1.9613645717401385,0
1810,6,34,0.5194504281289137,1
1812,33,34,0.2777588429399788,0
1813,1,34,0.8633406232955072,0
1817,11,34,2.631538456820416,0
1818,30,34,1.9613645717401385,0
1819,6,34,0.5194504281289137,1
1819,15,34,0.9243504260235744,0
1822,21,34,0.5691969978077838,1
1823,6,34,0.5194504281289137,1
1824,0,34,1.717944123146448,0
1824,21,34,0.5691969978077838,1
1824,39,34,1.2818617174526399,0
1825,6,34,0.5194504281289137,1
1827,30,34,1.9613645717401385,0
1830,39,34,1.2818617174526399,0
1831,6,34,0.5194504281289137,1
1831,10,34,2.973728255337596,0
1832,5,34,1.7508352836007226,0
1832,6,34,0.5194504281289137,1
1834,30,34,1.9613645717401385,0
1835,6,34,0.5194504281289137,1
1835,7,34,2.1374511574572037,0
1836,6,34,0.5194504281289137,1
1836,7,34,2.1374511574572037,0
1837,39,34,1.2818617174526399,0
1838,10,34,2.973728255337596,0
1840,30,34,1.9613645717401385,0
1840,39,34,1.2818617174526399,0
1841,5,34,1.7508352836007226,0
1841,16,34,0.8132380099239533,0
1841,33,34,0.2777588429399788,0
1842,13,34,2.2954513216770565,0
1847,16,34,0.8132380099239533,0
1851,34,34,2.213436921491774,0
1853,21,34,0.5691969978077838,1
1854,27,34,0.9715113243046553,0
1854,32,34,1.795104620583242,0
1855,18,34,1.9614636781999089,0
1856,7,34,2.1374511574572037,0
1859,1,34,0.8633406232955072,0
1863,1,34,0.8633406232955072,0
1864,15,34,0.9243504260235744,0
1865,14,34,3.1496197739380114,0
1868,6,34,0.5194504281289137,1
1870,6,34,0.5194504281289137,1
1871,0,34,1.717944123146448,0
1871,7,34,2.1374511574572037,0
1872,32,34,1.795104620583242,0
1879,1,34,0.8633406232955072,0
1880,5,34,1.7508352836007226,0
1882,39,34,1.2818617174526399,0
1883,33,34,0.2777588429399788,0
1884,5,34,1.7508352836007226,0
1884,6,34,0.5194504281289137,1
1885,34,34,2.213436921491774,0
1886,6,34,0.5194504281289137,1
1887,2,34,3.3660602524727894,0
1888,0,34,1.717944123146448,0
1889,33,34,0.2777588429399788,0
1891,24,34,1.498130459383808,0
1891,33,34,0.2777588429399788,0
1892,6,34,0.5194504281289137,1
1892,9,34,2.8829650619604763,0
1894,2,34,3.3660602524727894,0
1895,27,34,0.9715113243046553,0
1897,0,34,1.717944123146448,0
1899,0,34,1.717944123146448,0
1900,30,34,1.9613645717401385,0
1900,33,34,0.2777588429399788,0
1901,1,34,0.8633406232955072,0
1901,6,34,0.5194504281289137,1
1902,30,34,1.9613645717401385,0
1903,6,34,0.5194504281289137,1
1904,7,34,2.1374511574572037,0
1905,3,34,0.6999853275868002,0
1906,13,34,2.2954513216770565,0
1907,7,34,2.1374511574572037,0
1908,10,34,2.973728255337596,0
1908,39,34,1.2818617174526399,0
1909,3,34,0.6999853275868002,0
1910,24,34,1.498130459383808,0
1911,16,34,0.8132380099239533,0
1914,11,34,2.631538456820416,0
1915,5,34,1.7508352836007226,0
1915,6,34,0.5194504281289137,1
1916,9,34,2.8829650619604763,0
1917,6,34,0.5194504281289137,1
1920,33,34,0.2777588429399788,0
1921,15,34,0.9243504260235744,0
1921,30,34,1.9613645717401385,0
1922,30,34,1.9613645717401385,0
1923,6,34,0.5194504281289137,1
1923,14,34,3.1496197739380114,0
1924,0,34,1.717944123146448,0
1924,6,34,0.5194504281289137,1
1925,17,34,2.2959951212550305,0
1926,15,34,0.9243504260235744,0
1926,26,34,2.3028292670530983,0
1927,7,34,2.1374511574572037,0
1927,39,34,1.2818617174526399,0
1930,30,34,1.9613645717401385,0
1931,7,34,2.1374511574572037,0
1932,3,34,0.6999853275868002,0
1932,34,34,2.213436921491774,0
1932,39,34,1.2818617174526399,0
1933,7,34,2.1374511574572037,0
1934,0,34,1.717944123146448,0
1937,6,34,0.5194504281289137,1
1938,33,34,0.2777588429399788,0
1940,30,34,1.9613645717401385,0
1941,7,34,2.1374511574572037,0
1943,6,34,0.5194504281289137,1
1943,12,34,2.417826650659625,0
1943,33,34,0.2777588429399788,0
1944,28,34,1.1488874302754521,0
1945,30,34,1.9613645717401385,0
1946,17,34,2.2959951212550305,0
1947,1,34,0.8633406232955072,0
1949,11,34,2.631538456820416,0
1950,6,34,0.5194504281289137,1
1950,15,34,0.9243504260235744,0
1951,6,34,0.5194504281289137,1
1951,21,34,0.5691969978077838,1
1954,6,34,0.5194504281289137,1
1955,14,34,3.1496197739380114,0
1956,34,34,2.213436921491774,0
1957,15,34,0.9243504260235744,0
1959,28,34,1.1488874302754521,0
1960,1,34,0.8633406232955072,0
1961,16,34,0.8132380099239533,0
1963,34,34,2.213436921491774,0
1965,5,34,1.7508352836007226,0
1965,21,34,0.5691969978077838,1
1966,2,34,3.3660602524727894,0
1968,6,34,0.5194504281289137,1
1968,27,34,0.9715113243046553,0
1968,30,34,1.9613645717401385,0
1969,14,34,3.1496197739380114,0
1970,33,34,0.2777588429399788,0
1975,6,34,0.5194504281289137,1
1975,30,34,1.9613645717401385,0
1976,11,34,2.631538456820416,0
1978,33,34,0.2777588429399788,0
1981,30,34,1.9613645717401385,0
1982,6,34,0.5194504281289137,1
1983,0,34,1.717944123146448,0
1983,12,34,2.417826650659625,0
1984,6,34,0.5194504281289137,1
1988,6,34,0.5194504281289137,1
1990,3,34,0.6999853275868002,0
1990,30,34,1.9613645717401385,0
1991,30,34,1.9613645717401385,0
1992,3,34,0.6999853275868002,0
1994,28,34,1.1488874302754521,0
1995,0,34,1.717944123146448,0
1999,3,34,0.6999853275868002,0
2,28,35,1.1488874302754521,0
5,6,35,0.7991545048137135,0
5,34,35,2.213436921491774,0
6,28,35,1.1488874302754521,0
7,7,35,2.1374511574572037,0
8,39,35,1.2818617174526399,0
11,38,35,1.5376776891587869,0
12,12,35,2.417826650659625,0
14,6,35,0.7991545048137135,0
14,7,35,2.1374511574572037,0
14,21,35,0.875687688935052,0
15,21,35,0.875687688935052,0
16,34,35,2.213436921491774,0
17,5,35,1.7508352836007226,0
17,29,35,1.3732934469615579,0
22,1,35,0.8633406232955072,0
22,6,35,0.7991545048137135,0
23,1,35,0.8633406232955072,0
24,1,35,0.8633406232955072,0
25,30,35,1.3729552002180965,1
29,31,35,1.9464986074611887,0
30,5,35,1.7508352836007226,0
30,28,35,1.1488874302754521,0
30,32,35,1.795104620583242,0
31,7,35,2.1374511574572037,0
34,24,35,1.498130459383808,0
34,34,35,2.213436921491774,0
35,1,35,0.8633406232955072,0
37,5,35,1.7508352836007226,0
38,8,35,1.4461257405202552,0
39,30,35,1.3729552002180965,1
40,25,35,3.023893482648194,0
42,6,35,0.7991545048137135,0
42,30,35,1.3729552002180965,1
43,6,35,0.7991545048137135,0
44,34,35,2.213436921491774,0
46,0,35,1.717944123146448,0
46,33,35,0.2777588429399788,0
47,6,35,0.7991545048137135,0
47,8,35,1.4461257405202552,0
48,6,35,0.7991545048137135,0
48,26,35,2.3028292670530983,0
49,16,35,0.8132380099239533,0
49,29,35,1.3732934469615579,0
50,0,35,1.717944123146448,0
50,6,35,0.7991545048137135,0
53,5,35,1.7508352836007226,0
54,8,35,1.4461257405202552,0
54,13,35,2.2954513216770565,0
55,30,35,1.3729552002180965,1
56,30,35,1.3729552002180965,1
58,0,35,1.717944123146448,0
59,38,35,1.5376776891587869,0
61,3,35,0.6999853275868002,0
64,6,35,0.7991545048137135,0
65,30,35,1.3729552002180965,1
67,6,35,0.7991545048137135,0
69,6,35,0.7991545048137135,0
69,30,35,1.3729552002180965,1
70,1,35,0.8633406232955072,0
70,6,35,0.7991545048137135,0
70,36,35,1.5139442081293308,0
72,1,35,0.8633406232955072,0
72,5,35,1.7508352836007226,0
75,0,35,1.717944123146448,0
76,1,35,0.8633406232955072,0
77,21,35,0.875687688935052,0
77,30,35,1.3729552002180965,1
84,24,35,1.498130459383808,0
84,38,35,1.5376776891587869,0
85,15,35,0.9243504260235744,0
86,6,35,0.7991545048137135,0
86,9,35,2.8829650619604763,0
90,29,35,1.3732934469615579,0
91,6,35,0.7991545048137135,0
91,28,35,1.1488874302754521,0
92,15,35,0.9243504260235744,0
94,6,35,0.7991545048137135,0
94,33,35,0.2777588429399788,0
97,33,35,0.2777588429399788,0
99,0,35,1.717944123146448,0
99,30,35,1.3729552002180965,1
99,39,35,1.2818617174526399,0
100,6,35,0.7991545048137135,0
101,8,35,1.4461257405202552,0
103,28,35,1.1488874302754521,0
105,6,35,0.7991545048137135,0
106,2,35,3.3660602524727894,0
106,8,35,1.4461257405202552,0
107,6,35,0.7991545048137135,0
108,6,35,0.7991545048137135,0
114,6,35,0.7991545048137135,0
118,11,35,2.631538456820416,0
118,28,35,1.1488874302754521,0
119,6,35,0.7991545048137135,0
119,30,35,1.3729552002180965,1
120,25,35,3.023893482648194,0
120,28,35,1.1488874302754521,0
126,13,35,2.2954513216770565,0
129,6,35,0.7991545048137135,0
132,33,35,0.2777588429399788,0
134,1,35,0.8633406232955072,0
135,5,35,1.7508352836007226,0
137,30,35,1.3729552002180965,1
140,2,35,3.3660602524727894,0
141,30,35,1.3729552002180965,1
143,1,35,0.8633406232955072,0
143,6,35,0.7991545048137135,0
144,32,35,1.795104620583242,0
146,6,35,0.7991545048137135,0
146,30,35,1.3729552002180965,1
148,3,35,0.6999853275868002,0
149,30,35,1.3729552002180965,1
150,0,35,1.717944123146448,0
150,6,35,0.7991545048137135,0
153,6,35,0.7991545048137135,0
153,30,35,1.3729552002180965,1
154,7,35,2.1374511574572037,0
157,4,35,2.0121899898882014,0
158,1,35,0.8633406232955072,0
160,15,35,0.9243504260235744,0
161,39,35,1.2818617174526399,0
163,1,35,0.8633406232955072,0
167,6,35,0.7991545048137135,0
168,6,35,0.7991545048137135,0
172,6,35,0.7991545048137135,0
173,10,35,2.973728255337596,0
175,6,35,0.7991545048137135,0
175,7,35,2.1374511574572037,0
176,6,35,0.7991545048137135,0
177,15,35,0.9243504260235744,0
178,30,35,1.3729552002180965,1
178,39,35,1.2818617174526399,0
179,6,35,0.7991545048137135,0
180,0,35,1.717944123146448,0
180,30,35,1.3729552002180965,1
181,6,35,0.7991545048137135,0
182,7,35,2.1374511574572037,0
182,15,35,0.9243504260235744,0
183,0,35,1.717944123146448,0
183,2,35,3.3660602524727894,0
184,39,35,1.2818617174526399,0
187,6,35,0.7991545048137135,0
187,18,35,1.9614636781999089,0
188,6,35,0.7991545048137135,0
188,30,35,1.3729552002180965,1
190,1,35,0.8633406232955072,0
190,6,35,0.7991545048137135,0
193,16,35,0.8132380099239533,0
194,1,35,0.8633406232955072,0
195,23,35,2.150026269772477,0
196,6,35,0.7991545048137135,0
197,30,35,1.3729552002180965,1
198,6,35,0.7991545048137135,0
198,19,35,2.9616059739279343,0
199,24,35,1.498130459383808,0
200,39,35,1.2818617174526399,0
201,39,35,1.2818617174526399,0
205,34,35,2.213436921491774,0
206,6,35,0.7991545048137135,0
207,6,35,0.7991545048137135,0
207,15,35,0.9243504260235744,0
209,16,35,0.8132380099239533,0
210,30,35,1.3729552002180965,1
212,16,35,0.8132380099239533,0
215,16,35,0.8132380099239533,0
215,30,35,1.3729552002180965,1
217,28,35,1.1488874302754521,0
219,10,35,2.973728255337596,0
219,39,35,1.2818617174526399,0
220,0,35,1.717944123146448,0
222,6,35,0.7991545048137135,0
223,39,35,1.2818617174526399,0
224,6,35,0.7991545048137135,0
225,39,35,1.2818617174526399,0
226,5,35,1.7508352836007226,0
227,30,35,1.3729552002180965,1
227,32,35,1.795104620583242,0
229,38,35,1.5376776891587869,0
231,8,35,1.4461257405202552,0
231,30,35,1.3729552002180965,1
234,6,35,0.7991545048137135,0
236,5,35,1.7508352836007226,0
238,11,35,2.631538456820416,0
239,2,35,3.3660602524727894,0
239,8,35,1.4461257405202552,0
239,13,35,2.2954513216770565,0
239,29,35,1.3732934469615579,0
240,30,35,1.3729552002180965,1
240,39,35,1.2818617174526399,0
241,18,35,1.9614636781999089,0
241,39,35,1.2818617174526399,0
242,6,35,0.7991545048137135,0
244,33,35,0.2777588429399788,0
245,0,35,1.717944123146448,0
245,1,35,0.8633406232955072,0
246,6,35,0.7991545048137135,0
248,6,35,0.7991545048137135,0
248,30,35,1.3729552002180965,1
252,7,35,2.1374511574572037,0
252,39,35,1.2818617174526399,0
254,8,35,1.4461257405202552,0
255,39,35,1.2818617174526399,0
256,38,35,1.5376776891587869,0
261,6,35,0.7991545048137135,0
263,39,35,1.2818617174526399,0
264,24,35,1.498130459383808,0
265,6,35,0.7991545048137135,0
266,32,35,1.795104620583242,0
270,8,35,1.4461257405202552,0
271,3,35,0.6999853275868002,0
271,39,35,1.2818617174526399,0
272,39,35,1.2818617174526399,0
275,6,35,0.7991545048137135,0
278,39,35,1.2818617174526399,0
279,11,35,2.631538456820416,0
280,15,35,0.9243504260235744,0
281,11,35,2.631538456820416,0
283,28,35,1.1488874302754521,0
284,15,35,0.9243504260235744,0
288,24,35,1.498130459383808,0
292,6,35,0.7991545048137135,0
292,28,35,1.1488874302754521,0
293,6,35,0.7991545048137135,0
293,7,35,2.1374511574572037,0
296,16,35,0.8132380099239533,0
298,0,35,1.717944123146448,0
303,3,35,0.6999853275868002,0
305,0,35,1.717944123146448,0
305,10,35,2.973728255337596,0
306,1,35,0.8633406232955072,0
306,30,35,1.3729552002180965,1
307,22,35,2.885822656397464,0
311,30,35,1.3729552002180965,1
313,13,35,2.2954513216770565,0
313,30,35,1.3729552002180965,1
315,33,35,0.2777588429399788,0
318,6,35,0.7991545048137135,0
320,34,35,2.213436921491774,0
321,6,35,0.7991545048137135,0
321,29,35,1.3732934469615579,0
323,13,35,2.2954513216770565,0
323,15,35,0.9243504260235744,0
324,5,35,1.7508352836007226,0
324,33,35,0.2777588429399788,0
328,6,35,0.7991545048137135,0
330,6,35,0.7991545048137135,0
335,6,35,0.7991545048137135,0
335,13,35,2.2954513216770565,0
337,30,35,1.3729552002180965,1
338,1,35,0.8633406232955072,0
340,6,35,0.7991545048137135,0
341,6,35,0.7991545048137135,0
342,6,35,0.7991545048137135,0
342,33,35,0.2777588429399788,0
344,6,35,0.7991545048137135,0
345,5,35,1.7508352836007226,0
345,6,35,0.7991545048137135,0
346,33,35,0.2777588429399788,0
347,13,35,2.2954513216770565,0
347,14,35,3.1496197739380114,0
349,6,35,0.7991545048137135,0
353,16,35,0.8132380099239533,0
355,7,35,2.1374511574572037,0
355,15,35,0.9243504260235744,0
359,33,35,0.2777588429399788,0
361,28,35,1.1488874302754521,0
363,6,35,0.7991545048137135,0
363,15,35,0.9243504260235744,0
364,30,35,1.3729552002180965,1
368,10,35,2.973728255337596,0
368,15,35,0.9243504260235744,0
370,21,35,0.875687688935052,0
372,5,35,1.7508352836007226,0
374,1,35,0.8633406232955072,0
375,34,35,2.213436921491774,0
379,39,35,1.2818617174526399,0
380,1,35,0.8633406232955072,0
382,0,35,1.717944123146448,0
382,1,35,0.8633406232955072,0
383,39,35,1.2818617174526399,0
384,28,35,1.1488874302754521,0
385,7,35,2.1374511574572037,0
386,6,35,0.7991545048137135,0
386,30,35,1.3729552002180965,1
387,6,35,0.7991545048137135,0
392,6,35,0.7991545048137135,0
392,9,35,2.8829650619604763,0
393,6,35,0.7991545048137135,0
394,33,35,0.2777588429399788,0
397,34,35,2.213436921491774,0
399,6,35,0.7991545048137135,0
400,6,35,0.7991545048137135,0
400,15,35,0.9243504260235744,0
400,30,35,1.3729552002180965,1
401,16,35,0.8132380099239533,0
404,17,35,2.2959951212550305,0
405,7,35,2.1374511574572037,0
405,15,35,0.9243504260235744,0
406,2,35,3.3660602524727894,0
409,26,35,2.3028292670530983,0
411,8,35,1.4461257405202552,0
411,24,35,1.498130459383808,0
411,33,35,0.2777588429399788,0
412,1,35,0.8633406232955072,0
413,15,35,0.9243504260235744,0
413,16,35,0.8132380099239533,0
414,39,35,1.2818617174526399,0
416,13,35,2.2954513216770565,0
417,30,35,1.3729552002180965,1
419,30,35,1.3729552002180965,1
420,13,35,2.2954513216770565,0
421,30,35,1.3729552002180965,1
423,15,35,0.9243504260235744,0
427,0,35,1.717944123146448,0
427,21,35,0.875687688935052,0
428,32,35,1.795104620583242,0
429,30,35,1.3729552002180965,1
429,32,35,1.795104620583242,0
429,39,35,1.2818617174526399,0
432,21,35,0.875687688935052,0
434,30,35,1.3729552002180965,1
439,6,35,0.7991545048137135,0
439,14,35,3.1496197739380114,0
440,21,35,0.875687688935052,0
444,30,35,1.3729552002180965,1
445,6,35,0.7991545048137135,0
446,15,35,0.9243504260235744,0
449,34,35,2.213436921491774,0
451,6,35,0.7991545048137135,0
451,7,35,2.1374511574572037,0
454,0,35,1.717944123146448,0
456,28,35,1.1488874302754521,0
458,13,35,2.2954513216770565,0
460,8,35,1.4461257405202552,0
461,1,35,0.8633406232955072,0
461,9,35,2.8829650619604763,0
464,29,35,1.3732934469615579,0
465,6,35,0.7991545048137135,0
466,16,35,0.8132380099239533,0
466,33,35,0.2777588429399788,0
470,30,35,1.3729552002180965,1
472,5,35,1.7508352836007226,0
474,24,35,1.498130459383808,0
477,6,35,0.7991545048137135,0
478,39,35,1.2818617174526399,0
479,39,35,1.2818617174526399,0
480,6,35,0.7991545048137135,0
481,8,35,1.4461257405202552,0
481,15,35,0.9243504260235744,0
482,6,35,0.7991545048137135,0
482,10,35,2.973728255337596,0
484,24,35,1.498130459383808,0
485,6,35,0.7991545048137135,0
486,13,35,2.2954513216770565,0
488,6,35,0.7991545048137135,0
489,6,35,0.7991545048137135,0
489,15,35,0.9243504260235744,0
491,0,35,1.717944123146448,0
493,33,35,0.2777588429399788,0
494,1,35,0.8633406232955072,0
497,3,35,0.6999853275868002,0
499,30,35,1.3729552002180965,1
501,6,35,0.7991545048137135,0
501,33,35,0.2777588429399788,0
503,17,35,2.2959951212550305,0
504,0,35,1.717944123146448,0
504,6,35,0.7991545048137135,0
505,4,35,2.0121899898882014,0
509,1,35,0.8633406232955072,0
510,11,35,2.631538456820416,0
511,5,35,1.7508352836007226,0
511,39,35,1.2818617174526399,0
512,24,35,1.498130459383808,0
513,25,35,3.023893482648194,0
515,6,35,0.7991545048137135,0
516,24,35,1.498130459383808,0
516,34,35,2.213436921491774,0
518,6,35,0.7991545048137135,0
520,11,35,2.631538456820416,0
523,0,35,1.717944123146448,0
524,30,35,1.3729552002180965,1
524,33,35,0.2777588429399788,0
525,33,35,0.2777588429399788,0
526,6,35,0.7991545048137135,0
529,14,35,3.1496197739380114,0
530,6,35,0.7991545048137135,0
531,20,35,1.5878437776762533,0
531,39,35,1.2818617174526399,0
532,33,35,0.2777588429399788,0
533,30,35,1.3729552002180965,1
534,0,35,1.717944123146448,0
534,6,35,0.7991545048137135,0
534,7,35,2.1374511574572037,0
537,15,35,0.9243504260235744,0
538,6,35,0.7991545048137135,0
538,30,35,1.3729552002180965,1
540,6,35,0.7991545048137135,0
541,15,35,0.9243504260235744,0
542,15,35,0.9243504260235744,0
544,34,35,2.213436921491774,0
546,1,35,0.8633406232955072,0
546,6,35,0.7991545048137135,0
549,6,35,0.7991545048137135,0
551,1,35,0.8633406232955072,0
551,39,35,1.2818617174526399,0
552,32,35,1.795104620583242,0
553,28,35,1.1488874302754521,0
555,33,35,0.2777588429399788,0
556,30,35,1.3729552002180965,1
558,8,35,1.4461257405202552,0
562,33,35,0.2777588429399788,0
563,6,35,0.7991545048137135,0
564,6,35,0.7991545048137135,0
565,6,35,0.7991545048137135,0
566,1,35,0.8633406232955072,0
567,30,35,1.3729552002180965,1
568,0,35,1.717944123146448,0
568,24,35,1.498130459383808,0
569,6,35,0.7991545048137135,0
569,11,35,2.631538456820416,0
570,16,35,0.8132380099239533,0
573,30,35,1.3729552002180965,1
574,0,35,1.717944123146448,0
575,1,35,0.8633406232955072,0
575,17,35,2.2959951212550305,0
580,7,35,2.1374511574572037,0
582,15,35,0.9243504260235744,0
582,30,35,1.3729552002180965,1
583,21,35,0.875687688935052,0
583,30,35,1.3729552002180965,1
584,2,35,3.3660602524727894,0
587,10,35,2.973728255337596,0
588,6,35,0.7991545048137135,0
589,1,35,0.8633406232955072,0
589,6,35,0.7991545048137135,0
590,1,35,0.8633406232955072,0
591,1,35,0.8633406232955072,0
594,30,35,1.3729552002180965,1
595,6,35,0.7991545048137135,0
595,11,35,2.631538456820416,0
595,13,35,2.2954513216770565,0
596,5,35,1.7508352836007226,0
598,28,35,1.1488874302754521,0
599,3,35,0.6999853275868002,0
601,33,35,0.2777588429399788,0
602,6,35,0.7991545048137135,0
603,39,35,1.2818617174526399,0
607,11,35,2.631538456820416,0
609,29,35,1.3732934469615579,0
611,3,35,0.6999853275868002,0
